연도,시도,시군구,계약종별, 1월, 2월, 3월, 4월, 5월, 6월, 7월, 8월, 9월, 10월, 11월, 12월
2014,경기도,오산시,일반용,32455295,31158121,26493810,24821612,22594428,24901654,27930487,30307233,27204318,23808566,23926610,29285662
2014,경기도,오산시,교육용,3026752,2930101,2549462,2184783,1562430,1734837,1998270,1618035,1762502,1552177,1943141,3239891
2014,경기도,오산시,산업용,47779475,42854572,47556808,44454207,43301463,45270148,48528499,46909486,43105961,45100600,44201849,46492585
2014,경기도,오산시,농사용,525091,519453,423753,361906,340257,391377,434591,550570,573351,399635,974469,474213
2014,경기도,오산시,가로등,1043478,979469,858680,880451,807198,770019,800512,849127,924646,969194,1032181,1059587
2014,경기도,오산시,심 야,4047954,4060849,3096091,2502287,1584176,1010042,900544,845906,718769,764204,1712753,2980316
2014,경기도,군포시,주택용,31588184,31566517,27721486,29170033,27381775,28243786,28418084,31686364,29207400,27029286,28716626,29967941
2014,경기도,군포시,일반용,34750461,33253586,28285698,26792051,24168521,26768277,30319661,36046145,32833076,28651899,28510703,34416671
2014,경기도,군포시,교육용,2365622,2151296,1833491,1756766,1259031,1333484,1705378,1501059,1499876,1316200,1411036,2166693
2014,경기도,군포시,산업용,66284993,60814844,59719378,56429132,54262011,55439450,59890346,52947472,51304655,51071973,51733732,62717766
2014,경기도,군포시,농사용,173917,173300,147422,135899,126003,142141,154999,219207,227872,178168,250349,175304
2014,경기도,군포시,가로등,1146568,1092954,974846,997536,905253,855025,845244,880372,947983,989110,1059091,1093833
2014,경기도,군포시,심 야,1291864,1219376,922060,689429,392592,365640,487895,585834,502428,443585,640518,1041821
2014,경기도,의왕시,주택용,17894658,17831602,15497226,16234915,15245594,15637422,15820566,17582138,16286842,15032221,15968794,16606097
2014,경기도,의왕시,일반용,24968831,23727500,21084035,20029522,18734896,20308487,22467233,23509672,20863922,18705513,19129695,23277506
2014,경기도,의왕시,교육용,1710349,1609613,1397362,1227560,989328,1037205,1178565,1117962,1112721,1032003,1205355,1636771
2014,경기도,의왕시,산업용,15073967,14472488,12910469,12367656,11247682,12335359,13322277,12593725,11722152,11815248,12806682,14977664
2014,경기도,의왕시,농사용,755432,706078,588702,517874,433647,425841,433738,559452,590134,480003,662888,667041
2014,경기도,의왕시,가로등,1195551,1159098,1049105,1055663,1018518,1007926,932430,957670,1032653,1085529,1182663,1177684
2014,경기도,의왕시,심 야,3095809,3100108,2407439,1835748,1082478,575100,362407,305844,353085,508313,1319960,2203845
2014,경기도,시흥시,주택용,45107934,44883516,39005693,40646414,38211956,39249293,40719888,45517577,41362233,37776931,40391105,42425026
2014,경기도,시흥시,일반용,68503417,64445187,54768083,51027323,45792554,49967032,56362657,60764928,54772323,47624643,49980702,62943829
2014,경기도,시흥시,교육용,4410552,4433894,4232324,3517498,3064199,3356189,3790545,3249025,3336548,3202624,3558834,5686739
2014,경기도,시흥시,산업용,261816946,246501312,246451279,239781910,219609178,225184621,236678834,216813044,214571620,223984088,226830376,252398049
2014,경기도,시흥시,농사용,1884051,1812760,1499051,1358731,1210034,1195698,1206360,1527346,1685923,1369826,1747604,1705336
2014,경기도,시흥시,가로등,2349886,2193992,1940164,1860764,1694338,1581060,1531989,1650854,1809887,1978419,2239531,2294587
2014,경기도,시흥시,심 야,7230884,6993096,5348034,4034484,2392226,1402741,940966,840561,897543,1244057,3032235,5309814
2014,경기도,남양주시,주택용,71943873,72602500,62434603,64769253,60501396,62096765,62754655,69881387,64576342,60039382,64506181,68055296
2014,경기도,남양주시,일반용,82875556,79489154,66795154,62178960,55965145,61066104,66813563,72797144,65222651,57313234,61501290,74661793
2014,경기도,남양주시,교육용,5722820,5243347,4401885,4052416,2762601,2883316,3749260,3280456,3199818,2823889,3207319,5254699
2014,경기도,남양주시,산업용,71975640,66560441,65269752,63431282,58606531,60727638,63456648,62110444,59093929,60857612,64698652,72204218
2014,경기도,남양주시,농사용,7701110,7528607,5847174,5052592,4370445,4599795,4909441,5610160,5761199,4992139,6076092,6569052
2014,경기도,남양주시,가로등,4248105,3997408,3645143,3587786,3334282,3234799,3196405,3369574,3595460,3831233,4089628,4203391
2014,경기도,남양주시,심 야,27890775,26754931,19849592,14355094,8899565,4872398,3207299,3038835,3625032,6156578,13369774,21565508
2014,경기도,하남시,주택용,15889212,15800060,13617414,14159570,13407270,14005561,14719933,16045131,14833040,13776865,14894875,15968967
2014,경기도,하남시,일반용,32873315,31498200,26384590,24490598,22185892,24722223,27538613,29411262,26407330,23221406,25174669,31913851
2014,경기도,하남시,교육용,1229773,1158309,904048,715688,531614,635702,864745,618710,707624,603327,768569,1354980
2014,경기도,하남시,산업용,39289454,36197392,37576564,38238471,38061810,38844572,41017956,40533055,38903105,37864380,37055474,39610100
2014,경기도,하남시,농사용,3157952,3035549,2403509,2143800,1791213,1887959,2014716,2279079,2208645,1873820,2113981,2631969
2014,경기도,하남시,가로등,1342054,1234832,1095341,1068350,991088,938956,921872,1001962,1092311,1181390,1295383,1344624
2014,경기도,하남시,심 야,7410445,7148903,5288164,3724289,2150288,1208771,896823,861327,905102,1414664,3272282,5511906
2014,경기도,양주시,주택용,19415838,18867001,16711574,16956068,16215226,16487322,17195830,18344676,17016775,16451905,17747513,19260253
2014,경기도,양주시,일반용,42149203,39128201,32941866,30260595,27734410,29473819,32504490,34284848,30527589,27922674,31309721,38994048
2014,경기도,양주시,교육용,2359412,2305535,1870278,1428150,1044431,1068885,1308122,1017651,1158103,1057052,1448123,2553127
2014,경기도,양주시,산업용,111303358,103033751,100871874,103153537,91933285,91983884,92868278,88991865,89049388,95563264,102414912,108292071
2014,경기도,양주시,농사용,8298839,7945105,6177704,5008526,3984385,3872614,4097724,5193841,5361948,4591456,9213308,6669393
2014,경기도,양주시,가로등,1803085,1647114,1616408,1522539,1467454,1379227,1454655,1560575,1690104,1857727,1867688,1946440
2014,경기도,양주시,심 야,23328216,22556753,17078325,12555608,7891667,4425974,2905387,2698221,3081116,4965688,10838114,17592116
2014,경기도,여주시,주택용,11817503,11922574,10275905,10733720,10131253,10360581,10529110,11693888,10880760,10127673,11025156,11426965
2014,경기도,여주시,일반용,27260352,25944305,22974929,21886094,20648435,22273159,24368213,25255636,22691437,20866079,22450524,26194621
2014,경기도,여주시,교육용,2150973,1908359,1685347,1565931,1107693,1142036,1257389,1122475,1174548,1066555,1347833,2156279
2014,경기도,여주시,산업용,43427465,39822111,40914443,40250008,37813884,37961267,39165432,37235550,36938532,38070041,39670967,42631072
2014,경기도,여주시,농사용,17165932,16654390,13778576,12208670,11618158,11949496,12216359,13499296,13179385,11441869,20366927,14596862
2014,경기도,여주시,가로등,985984,941811,878189,874599,825430,798979,781905,798108,844623,914243,957418,975673
2014,경기도,여주시,심 야,33495513,32789174,24152558,17272099,10867021,5648087,3487282,3277499,3896004,6921201,16397138,25343293
2014,경기도,화성시,주택용,63911115,63024752,54957778,57499245,54311902,56454684,58191544,63981719,58732320,54724464,58865747,63016707
2014,경기도,화성시,일반용,139915048,132821632,120187211,113025469,104420608,111605659,125245007,127874103,116042070,107257254,111455619,134596137
2014,경기도,화성시,교육용,8937239,7531836,7618908,7161263,5121492,5430102,6033090,5207066,5396344,5112927,6311166,10115843
2014,경기도,화성시,산업용,981346587,923021670,965185683,947262777,922825682,942591268,1012636403,972957705,929048230,942137130,962570216,1042268327
2014,경기도,화성시,농사용,17015906,16353244,13453660,12426060,12374504,12750754,12783737,15301423,16382133,13431215,19281076,21983080
2014,경기도,화성시,가로등,4849628,4579631,4158176,4040095,3719677,3495611,3408684,3631168,3919790,4340616,4757335,5036514
2014,경기도,화성시,심 야,44638629,44106123,33713769,25976045,16584972,10026710,6466817,5671441,6040580,8641334,19713340,33504343
2014,경기도,파주시,주택용,46464440,46520388,39826644,41653516,39224646,40131574,40772089,46190004,42556978,39324570,42233231,44244275
2014,경기도,파주시,일반용,83453629,79415184,66099234,61093271,55267288,60462258,67193568,73435319,65966188,57577101,61718514,75680900
2014,경기도,파주시,교육용,5000377,4742519,3994998,3497004,2420255,2400886,3017587,2787137,2717873,2360934,2711385,4566963
2014,경기도,파주시,산업용,505681230,458622909,492416633,483655908,490558693,491906206,520648874,519436483,494057540,497307902,491109306,513142646
2014,경기도,파주시,농사용,17242520,16738512,13099251,11018022,10725132,10783964,9662309,10571304,11150867,8895138,15887476,14353259
2014,경기도,파주시,가로등,3099849,2920270,2665322,2577877,2364037,2174948,2140683,2303670,2477051,2750065,2982786,3146612
2014,경기도,파주시,심 야,36992057,36065872,27290257,20457671,12264081,6757948,3927141,3512051,3982345,6376196,15070330,25915871
2014,경기도,광주시,주택용,32804655,32885499,28397076,29753598,27900701,28670264,29111613,32418302,30116973,28096509,30449044,31947551
2014,경기도,광주시,일반용,55658517,52859865,43854753,40610323,36244526,38966332,43027041,46653970,42056846,37946340,41507656,52013053
2014,경기도,광주시,교육용,2707758,2535916,2202705,1891431,1353278,1375053,1647952,1511797,1483602,1369614,1676050,2639013
2014,경기도,광주시,산업용,102173199,96194784,90191223,87616756,78339591,81371879,83050155,80709306,77059099,78589994,86837246,96524487
2014,경기도,광주시,농사용,6361954,6282674,5004224,4343165,4006535,4401764,4884689,6038572,5705365,4738137,5628098,5793348
2014,경기도,광주시,가로등,1471915,1349999,1297441,1235738,1168689,1125174,1127184,1191101,1230326,1300977,1475799,1418719
2014,경기도,광주시,심 야,30995716,29785166,21748672,15542244,9712640,5419694,4030575,3931201,4351676,7351158,15751035,24929475
2014,경기도,연천군,주택용,4757432,4715557,3845678,4164575,3924419,3970811,3982366,4459073,4110713,3845449,4202254,4401333
2014,경기도,연천군,일반용,14110174,13470138,10860549,9881799,8684745,9134863,9972776,10889884,9747124,8972148,10531986,13267769
2014,경기도,연천군,교육용,749921,734753,526406,428437,328519,338747,420520,358784,363009,335347,453365,735126
2014,경기도,연천군,산업용,14486356,14042961,13221117,13519639,12727359,12101204,11789837,11914169,11432485,12505844,13278998,13206574
2014,경기도,연천군,농사용,5024572,4872222,4083632,4318633,5207676,5118038,5090620,6282882,6155424,4595253,7896276,4860351
2014,경기도,연천군,가로등,598069,536856,513877,465556,436913,408005,411276,442593,472827,531793,564351,606633
2014,경기도,연천군,심 야,17996146,17286506,12908014,9366794,5642848,3022538,1773999,1539180,1870102,3295238,7900667,13162509
2014,경기도,포천시,주택용,16404520,16361894,13950253,14327812,13534579,13638885,13845516,15154764,14116132,13441901,14766495,15722933
2014,경기도,포천시,일반용,46510124,44439249,37323613,34289026,31143056,32226284,34551578,38165904,34447220,31195565,34518663,42223730
2014,경기도,포천시,교육용,4007411,3215379,3148838,3015895,2195438,1997625,1980215,1928982,1977042,2156692,2630937,3803693
2014,경기도,포천시,산업용,141210126,132316700,127756839,132390354,117638233,113870609,113599850,105593615,105894006,108166065,121127867,129461188
2014,경기도,포천시,농사용,16211794,15997252,12857746,11277771,10656809,11025053,11475885,13456034,13305756,11423488,15708233,13963741
2014,경기도,포천시,가로등,1350595,1221818,1153474,1080924,1020298,955831,979920,1042317,1121225,1212838,1323650,1377552
2014,경기도,포천시,심 야,39264301,37796674,28406122,20878102,12938063,7172806,4431143,4208488,5034319,8571882,18736057,30151380
2014,경기도,가평군,주택용,6630926,6573413,5636983,5809313,5580556,5577598,5697216,6447009,5991483,5598529,6087315,6389571
2014,경기도,가평군,일반용,27885717,26848845,22501019,19717600,18251627,18279875,19980883,22927474,19931816,17924570,20987713,25091420
2014,경기도,가평군,교육용,1085456,1054574,944295,767534,600850,572549,680954,602011,580641,609595,774551,1189154
2014,경기도,가평군,산업용,6736863,6247190,6188702,5984856,5771500,5819783,6166453,6529994,6326041,6053226,6719036,7021997
2014,경기도,가평군,농사용,2900269,2766570,2324155,2233499,2089384,2339671,2521793,3107925,3328280,2776596,3444087,2761058
2014,경기도,가평군,가로등,788585,729120,729009,683282,742179,723518,753605,752725,746915,791353,782109,819997
2014,경기도,가평군,심 야,25371621,24703193,18547700,13712777,9145327,5369883,3616326,3445164,3984728,6366304,12354563,18721887
2014,경기도,양평군,주택용,11348046,11436555,9695270,10237711,9727725,9910471,10028448,11344617,10599603,9802909,10614444,11084529
2014,경기도,양평군,일반용,25413280,24669319,20055717,18362232,16071307,16981671,18067097,20501392,17967181,16217420,18932116,22885556
2014,경기도,양평군,교육용,1645228,1571560,1250444,1131995,730576,740295,883400,846690,780250,732562,921925,1551414
2014,경기도,양평군,산업용,9522925,8947403,8002202,7960755,7494327,8204523,7945566,7926650,7438304,7580075,8068105,9435719
2014,경기도,양평군,농사용,9124356,9053774,8172851,7104258,7030425,8037102,8692095,9392122,8981830,7536119,14000653,8699204
2014,경기도,양평군,가로등,1153795,1072499,990152,934313,890817,940053,882863,940611,998119,1066855,1108867,1149239
