연도	시도	시군구	업종별	 1월 
2026	인천광역시	중구	출판. 인쇄	 57,177 
2026	인천광역시	중구	석유  정제	 14,814 
2026	인천광역시	중구	화학  제품	 1,612,332 
2026	인천광역시	중구	고무. 플라	 40,792 
2026	인천광역시	중구	유      리	 363 
2026	인천광역시	중구	시  멘  트	 768,375 
2026	인천광역시	중구	1차   금속	 92,470 
2026	인천광역시	중구	조립  금속	 265,365 
2026	인천광역시	중구	기타  기계	 667,544 
2026	인천광역시	중구	전기  기기	 40,963 
2026	인천광역시	중구	영상. 음향	 70,457 
2026	인천광역시	중구	의료. 광학	 3,861 
2026	인천광역시	중구	자  동  차	 1,220,428 
2026	인천광역시	중구	기타  운송	 551,919 
2026	인천광역시	중구	가구및기타	 28,941 
2026	인천광역시	중구	수      도	 1,129,993 
2026	인천광역시	중구	사업자  용	 168,718 
2026	인천광역시	중구	전      철	 435,126 
2026	인천광역시	중구	가정용부문	 29,394,033 
2026	인천광역시	중구	국  군  용	 235,515 
2026	인천광역시	중구	유엔군  용	 37,632 
2026	인천광역시	중구	기타공공용	 5,520,309 
2026	인천광역시	중구	관  공  용	 6,479,661 
2026	인천광역시	중구	순수써비스	 151,389,042 
2026	인천광역시	중구	합 계	 229,700,563 
2026	인천광역시	동구	농업. 임업	 1,107 
2026	인천광역시	동구	어      업	 2,199 
2026	인천광역시	동구	금속비금속	 1,354,565 
2026	인천광역시	동구	식료품제조	 986,081 
2026	인천광역시	동구	섬      유	 48,436 
2026	인천광역시	동구	의복. 모피	 15,359 
2026	인천광역시	동구	가죽. 신발	 84 
2026	인천광역시	동구	목재. 나무	 155,291 
2026	인천광역시	동구	펄프. 종이	 89,579 
2026	인천광역시	동구	출판. 인쇄	 37,589 
2026	인천광역시	동구	석유  정제	 6,643 
2026	인천광역시	동구	화학  제품	 151,405 
2026	인천광역시	동구	고무. 플라	 120,208 
2026	인천광역시	동구	유      리	 48,898 
2026	인천광역시	동구	시  멘  트	 251,725 
2026	인천광역시	동구	1차   금속	 65,126,077 
2026	인천광역시	동구	조립  금속	 913,195 
2026	인천광역시	동구	기타  기계	 12,550,671 
2026	인천광역시	동구	전기  기기	 100,616 
2026	인천광역시	동구	영상. 음향	 277,364 
2026	인천광역시	동구	의료. 광학	 137,515,276 
2026	인천광역시	동구	자  동  차	 267,806 
2026	인천광역시	동구	기타  운송	 268,045 
2026	인천광역시	동구	가구및기타	 139,752 
2026	인천광역시	동구	재생  재료	 4,332 
2026	인천광역시	동구	수      도	 107,848 
2026	인천광역시	동구	사업자  용	 27,325 
2026	인천광역시	동구	가정용부문	 8,245,695 
2026	인천광역시	동구	기타공공용	 1,124,152 
2026	인천광역시	동구	관  공  용	 921,303 
2026	인천광역시	동구	순수써비스	 16,028,014 
2026	인천광역시	동구	합 계	 246,886,640 
2026	인천광역시	미추홀구	농업. 임업	 37,610 
2026	인천광역시	미추홀구	어      업	 21,147 
2026	인천광역시	미추홀구	금속비금속	 70,805 
2026	인천광역시	미추홀구	식료품제조	 885,087 
2026	인천광역시	미추홀구	음료품제조	 40,418 
2026	인천광역시	미추홀구	섬      유	 217,183 
2026	인천광역시	미추홀구	의복. 모피	 71,767 
2026	인천광역시	미추홀구	가죽. 신발	 19,575 
2026	인천광역시	미추홀구	목재. 나무	 5,342,488 
2026	인천광역시	미추홀구	펄프. 종이	 347,419 
2026	인천광역시	미추홀구	출판. 인쇄	 833,374 
2026	인천광역시	미추홀구	화학  제품	 1,217,821 
2026	인천광역시	미추홀구	고무. 플라	 3,597,797 
2026	인천광역시	미추홀구	유      리	 206,789 
2026	인천광역시	미추홀구	시  멘  트	 350,073 
2026	인천광역시	미추홀구	1차   금속	 1,454,536 
2026	인천광역시	미추홀구	조립  금속	 1,108,844 
2026	인천광역시	미추홀구	기타  기계	 3,191,045 
2026	인천광역시	미추홀구	사무  기기	 19,347 
2026	인천광역시	미추홀구	전기  기기	 1,189,949 
2026	인천광역시	미추홀구	영상. 음향	 3,463,896 
2026	인천광역시	미추홀구	의료. 광학	 253,797 
2026	인천광역시	미추홀구	자  동  차	 1,647,485 
2026	인천광역시	미추홀구	기타  운송	 3,301 
2026	인천광역시	미추홀구	가구및기타	 1,585,358 
2026	인천광역시	미추홀구	수      도	 806,447 
2026	인천광역시	미추홀구	사업자  용	 151,530 
2026	인천광역시	미추홀구	전      철	 7,034,306 
2026	인천광역시	미추홀구	가정용부문	 61,336,896 
2026	인천광역시	미추홀구	국  군  용	 58,348 
2026	인천광역시	미추홀구	기타공공용	 7,410,120 
2026	인천광역시	미추홀구	관  공  용	 3,149,649 
2026	인천광역시	미추홀구	순수써비스	 72,666,825 
2026	인천광역시	미추홀구	합 계	 179,791,032 
2026	인천광역시	서구	농업. 임업	 1,061,918 
2026	인천광역시	서구	어      업	 32,450 
2026	인천광역시	서구	석탄. 원유	 59,280 
2026	인천광역시	서구	금속비금속	 1,360,056 
2026	인천광역시	서구	식료품제조	 12,967,856 
2026	인천광역시	서구	음료품제조	 502,586 
2026	인천광역시	서구	섬      유	 1,166,168 
2026	인천광역시	서구	의복. 모피	 190,207 
2026	인천광역시	서구	가죽. 신발	 567,356 
2026	인천광역시	서구	목재. 나무	 14,825,285 
2026	인천광역시	서구	펄프. 종이	 1,822,326 
2026	인천광역시	서구	출판. 인쇄	 1,003,278 
2026	인천광역시	서구	석유  정제	 80,028,293 
2026	인천광역시	서구	화학  제품	 23,360,537 
2026	인천광역시	서구	고무. 플라	 7,187,511 
2026	인천광역시	서구	유      리	 1,064,352 
2026	인천광역시	서구	시  멘  트	 8,171,450 
2026	인천광역시	서구	1차   금속	 36,421,592 
2026	인천광역시	서구	조립  금속	 15,416,057 
2026	인천광역시	서구	기타  기계	 23,543,326 
2026	인천광역시	서구	사무  기기	 59,578 
2026	인천광역시	서구	전기  기기	 3,973,652 
2026	인천광역시	서구	영상. 음향	 19,260,524 
2026	인천광역시	서구	의료. 광학	 3,166,019 
2026	인천광역시	서구	자  동  차	 7,767,208 
2026	인천광역시	서구	기타  운송	 175,776 
2026	인천광역시	서구	가구및기타	 27,100,761 
2026	인천광역시	서구	재생  재료	 1,692,915 
2026	인천광역시	서구	수      도	 1,151,344 
2026	인천광역시	서구	사업자  용	 537,183 
2026	인천광역시	서구	가정용부문	 102,744,145 
2026	인천광역시	서구	국  군  용	 754,479 
2026	인천광역시	서구	기타공공용	 15,752,321 
2026	인천광역시	서구	관  공  용	 4,733,022 
2026	인천광역시	서구	순수써비스	 184,626,064 
2026	인천광역시	서구	합 계	 604,246,875 
2026	인천광역시	남동구	농업. 임업	 1,385,616 
2026	인천광역시	남동구	어      업	 23,826 
2026	인천광역시	남동구	금속비금속	 452,924 
2026	인천광역시	남동구	식료품제조	 4,046,127 
2026	인천광역시	남동구	음료품제조	 43,319 
2026	인천광역시	남동구	섬      유	 555,904 
2026	인천광역시	남동구	의복. 모피	 355,470 
2026	인천광역시	남동구	가죽. 신발	 42,734 
2026	인천광역시	남동구	목재. 나무	 4,182,587 
2026	인천광역시	남동구	펄프. 종이	 1,553,142 
2026	인천광역시	남동구	출판. 인쇄	 3,493,693 
2026	인천광역시	남동구	석유  정제	 22,945 
2026	인천광역시	남동구	화학  제품	 13,570,214 
2026	인천광역시	남동구	고무. 플라	 8,623,709 
2026	인천광역시	남동구	유      리	 545,032 
2026	인천광역시	남동구	시  멘  트	 2,298,445 
2026	인천광역시	남동구	1차   금속	 17,146,021 
2026	인천광역시	남동구	조립  금속	 26,289,320 
2026	인천광역시	남동구	기타  기계	 27,872,320 
2026	인천광역시	남동구	사무  기기	 53,756 
2026	인천광역시	남동구	전기  기기	 5,486,182 
2026	인천광역시	남동구	영상. 음향	 25,526,683 
2026	인천광역시	남동구	의료. 광학	 2,684,688 
2026	인천광역시	남동구	자  동  차	 17,448,925 
2026	인천광역시	남동구	기타  운송	 894,546 
2026	인천광역시	남동구	가구및기타	 6,247,662 
2026	인천광역시	남동구	재생  재료	 478,254 
2026	인천광역시	남동구	수      도	 4,317,386 
2026	인천광역시	남동구	사업자  용	 220,444 
2026	인천광역시	남동구	전      철	 1,206,959 
2026	인천광역시	남동구	가정용부문	 69,063,442 
2026	인천광역시	남동구	국  군  용	 649,680 
2026	인천광역시	남동구	기타공공용	 5,491,771 
2026	인천광역시	남동구	관  공  용	 8,788,864 
2026	인천광역시	남동구	순수써비스	 101,729,630 
2026	인천광역시	남동구	합 계	 362,792,220 
2026	인천광역시	부평구	농업. 임업	 79,936 
2026	인천광역시	부평구	어      업	 8,221 
2026	인천광역시	부평구	금속비금속	 14,988 
2026	인천광역시	부평구	식료품제조	 11,910,605 
2026	인천광역시	부평구	음료품제조	 111,216 
2026	인천광역시	부평구	섬      유	 794,419 
2026	인천광역시	부평구	의복. 모피	 226,585 
2026	인천광역시	부평구	가죽. 신발	 161,074 
2026	인천광역시	부평구	목재. 나무	 1,020,521 
2026	인천광역시	부평구	펄프. 종이	 170,572 
2026	인천광역시	부평구	출판. 인쇄	 1,336,580 
2026	인천광역시	부평구	석유  정제	 1,922 
2026	인천광역시	부평구	화학  제품	 3,187,996 
2026	인천광역시	부평구	고무. 플라	 2,916,891 
2026	인천광역시	부평구	유      리	 120,411 
2026	인천광역시	부평구	시  멘  트	 301,351 
2026	인천광역시	부평구	1차   금속	 758,369 
2026	인천광역시	부평구	조립  금속	 4,081,799 
2026	인천광역시	부평구	기타  기계	 6,140,428 
2026	인천광역시	부평구	사무  기기	 30,304 
2026	인천광역시	부평구	전기  기기	 1,301,986 
2026	인천광역시	부평구	영상. 음향	 5,141,410 
2026	인천광역시	부평구	의료. 광학	 712,365 
2026	인천광역시	부평구	자  동  차	 15,161,674 
2026	인천광역시	부평구	기타  운송	 22,364 
2026	인천광역시	부평구	가구및기타	 683,003 
2026	인천광역시	부평구	재생  재료	 29,880 
2026	인천광역시	부평구	수      도	 3,638,267 
2026	인천광역시	부평구	사업자  용	 688,697 
2026	인천광역시	부평구	전      철	 1,088,332 
2026	인천광역시	부평구	가정용부문	 71,436,404 
2026	인천광역시	부평구	국  군  용	 1,959,950 
2026	인천광역시	부평구	기타공공용	 6,747,848 
2026	인천광역시	부평구	관  공  용	 3,369,164 
2026	인천광역시	부평구	순수써비스	 92,279,019 
2026	인천광역시	부평구	합 계	 237,634,551 
2026	인천광역시	계양구	농업. 임업	 887,512 
2026	인천광역시	계양구	어      업	 9,532 
2026	인천광역시	계양구	금속비금속	 374,591 
2026	인천광역시	계양구	식료품제조	 640,034 
2026	인천광역시	계양구	음료품제조	 1,171 
2026	인천광역시	계양구	섬      유	 132,019 
2026	인천광역시	계양구	의복. 모피	 228,321 
2026	인천광역시	계양구	가죽. 신발	 74,070 
2026	인천광역시	계양구	목재. 나무	 39,538 
2026	인천광역시	계양구	펄프. 종이	 298,187 
2026	인천광역시	계양구	출판. 인쇄	 417,644 
2026	인천광역시	계양구	화학  제품	 716,047 
2026	인천광역시	계양구	고무. 플라	 1,302,504 
2026	인천광역시	계양구	유      리	 89,045 
2026	인천광역시	계양구	시  멘  트	 51,225 
2026	인천광역시	계양구	1차   금속	 3,301,159 
2026	인천광역시	계양구	조립  금속	 984,395 
2026	인천광역시	계양구	기타  기계	 2,653,674 
2026	인천광역시	계양구	사무  기기	 69,421 
2026	인천광역시	계양구	전기  기기	 271,669 
2026	인천광역시	계양구	영상. 음향	 11,332,808 
2026	인천광역시	계양구	의료. 광학	 818,927 
2026	인천광역시	계양구	자  동  차	 603,617 
2026	인천광역시	계양구	기타  운송	 121,491 
2026	인천광역시	계양구	가구및기타	 682,469 
2026	인천광역시	계양구	재생  재료	 16,473 
2026	인천광역시	계양구	수      도	 1,375,264 
2026	인천광역시	계양구	사업자  용	 39,901 
2026	인천광역시	계양구	전      철	 8,936,762 
2026	인천광역시	계양구	가정용부문	 37,878,164 
2026	인천광역시	계양구	국  군  용	 1,212,499 
2026	인천광역시	계양구	기타공공용	 5,093,099 
2026	인천광역시	계양구	관  공  용	 1,959,236 
2026	인천광역시	계양구	순수써비스	 45,602,348 
2026	인천광역시	계양구	합 계	 128,214,816 
2026	인천광역시	연수구	농업. 임업	 37,092 
2026	인천광역시	연수구	어      업	 27,024 
2026	인천광역시	연수구	금속비금속	 2,229 
2026	인천광역시	연수구	식료품제조	 124,157 
2026	인천광역시	연수구	음료품제조	 5,614 
2026	인천광역시	연수구	섬      유	 28,491 
2026	인천광역시	연수구	의복. 모피	 6,965 
2026	인천광역시	연수구	가죽. 신발	 607 
2026	인천광역시	연수구	목재. 나무	 3,738 
2026	인천광역시	연수구	펄프. 종이	 1,715 
2026	인천광역시	연수구	출판. 인쇄	 24,578 
2026	인천광역시	연수구	석유  정제	 13,783 
2026	인천광역시	연수구	화학  제품	 8,349,051 
2026	인천광역시	연수구	고무. 플라	 253,531 
2026	인천광역시	연수구	유      리	 4,418 
2026	인천광역시	연수구	시  멘  트	 19,500 
2026	인천광역시	연수구	1차   금속	 41,530 
2026	인천광역시	연수구	조립  금속	 762,911 
2026	인천광역시	연수구	기타  기계	 1,897,008 
2026	인천광역시	연수구	사무  기기	 58,430 
2026	인천광역시	연수구	전기  기기	 1,749,530 
2026	인천광역시	연수구	영상. 음향	 35,209,780 
2026	인천광역시	연수구	의료. 광학	 39,965,772 
2026	인천광역시	연수구	자  동  차	 1,881,998 
2026	인천광역시	연수구	기타  운송	 2,983,935 
2026	인천광역시	연수구	가구및기타	 13,574 
2026	인천광역시	연수구	수      도	 1,481,167 
2026	인천광역시	연수구	사업자  용	 542,256 
2026	인천광역시	연수구	전      철	 1,902,203 
2026	인천광역시	연수구	가정용부문	 69,558,116 
2026	인천광역시	연수구	국  군  용	 25,617 
2026	인천광역시	연수구	기타공공용	 15,299,596 
2026	인천광역시	연수구	관  공  용	 9,286,015 
2026	인천광역시	연수구	순수써비스	 134,791,336 
